date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:07:38	32928/32928	---M--	200	added ('OK')	application/font-woff	etag:%22b3c4560c9c21c17e860a7847836a63e08d8c1f46%22	https://use.typekit.net/af/144da4/00000000000000007735e619/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i6&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/144da4/00000000000000007735e619/30/d1f8b	(from https://use.typekit.net/hks2ljb.css)
17:07:38	66372/66372	---M-Z	200	added ('OK')	font/opentype	etag:W/%22b3c4560c9c21c17e860a7847836a63e08d8c1f46%22	https://use.typekit.net/af/144da4/00000000000000007735e619/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i6&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/144da4/00000000000000007735e619/30/a1f8b	(from https://use.typekit.net/hks2ljb.css)
17:07:39	30236/30236	---M--	200	added ('OK')	application/font-woff2	etag:%226aeae62b893768150f3460329dc461358e8ab2f5%22	https://use.typekit.net/af/efe4a5/00000000000000007735e609/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/efe4a5/00000000000000007735e609/30/le196	(from https://use.typekit.net/hks2ljb.css)
17:07:39	32240/32240	---M--	200	added ('OK')	application/font-woff	etag:%226aeae62b893768150f3460329dc461358e8ab2f5%22	https://use.typekit.net/af/efe4a5/00000000000000007735e609/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/efe4a5/00000000000000007735e609/30/de196	(from https://use.typekit.net/hks2ljb.css)
17:07:39	64100/64100	---M-Z	200	added ('OK')	font/opentype	etag:W/%226aeae62b893768150f3460329dc461358e8ab2f5%22	https://use.typekit.net/af/efe4a5/00000000000000007735e609/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/efe4a5/00000000000000007735e609/30/ae196	(from https://use.typekit.net/hks2ljb.css)
17:07:39	31620/31620	---M--	200	added ('OK')	application/font-woff2	etag:%2245b6acdd85bc39b5dfc108ace1ad2dbe5fca28ba%22	https://use.typekit.net/af/3322cc/00000000000000007735e616/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/3322cc/00000000000000007735e616/30/lfdcc	(from https://use.typekit.net/hks2ljb.css)
17:07:39	33628/33628	---M--	200	added ('OK')	application/font-woff	etag:%2245b6acdd85bc39b5dfc108ace1ad2dbe5fca28ba%22	https://use.typekit.net/af/3322cc/00000000000000007735e616/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/3322cc/00000000000000007735e616/30/dfdcc	(from https://use.typekit.net/hks2ljb.css)
17:07:40	66424/66424	---M-Z	200	added ('OK')	font/opentype	etag:W/%2245b6acdd85bc39b5dfc108ace1ad2dbe5fca28ba%22	https://use.typekit.net/af/3322cc/00000000000000007735e616/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/3322cc/00000000000000007735e616/30/afdcc	(from https://use.typekit.net/hks2ljb.css)
17:07:40	30512/30512	---M--	200	added ('OK')	application/font-woff2	etag:%22174f4ede5c586799404565373f175cfaf1562181%22	https://use.typekit.net/af/1be3c2/00000000000000007735e606/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/1be3c2/00000000000000007735e606/30/l3eab	(from https://use.typekit.net/hks2ljb.css)
17:07:40	32328/32328	---M--	200	added ('OK')	application/font-woff	etag:%22174f4ede5c586799404565373f175cfaf1562181%22	https://use.typekit.net/af/1be3c2/00000000000000007735e606/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/1be3c2/00000000000000007735e606/30/d3eab	(from https://use.typekit.net/hks2ljb.css)
17:07:40	64136/64136	---M-Z	200	added ('OK')	font/opentype	etag:W/%22174f4ede5c586799404565373f175cfaf1562181%22	https://use.typekit.net/af/1be3c2/00000000000000007735e606/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/1be3c2/00000000000000007735e606/30/a3eab	(from https://use.typekit.net/hks2ljb.css)
17:07:41	31652/31652	---M--	200	added ('OK')	application/font-woff2	etag:%2201c852f9fa366dcbc0e5f55fac36fa3969f7f517%22	https://use.typekit.net/af/40d372/00000000000000007735e607/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i3&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/40d372/00000000000000007735e607/30/laaa3	(from https://use.typekit.net/hks2ljb.css)
17:07:41	33680/33680	---M--	200	added ('OK')	application/font-woff	etag:%2201c852f9fa366dcbc0e5f55fac36fa3969f7f517%22	https://use.typekit.net/af/40d372/00000000000000007735e607/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i3&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/40d372/00000000000000007735e607/30/daaa3	(from https://use.typekit.net/hks2ljb.css)
17:07:41	66388/66388	---M-Z	200	added ('OK')	font/opentype	etag:W/%2201c852f9fa366dcbc0e5f55fac36fa3969f7f517%22	https://use.typekit.net/af/40d372/00000000000000007735e607/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i3&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/40d372/00000000000000007735e607/30/aaaa3	(from https://use.typekit.net/hks2ljb.css)
17:07:41	30808/30808	---M--	200	added ('OK')	application/font-woff2	etag:%22a21f48c40e7bf9dfada3e63deed3f84d0cf8b79b%22	https://use.typekit.net/af/23e139/00000000000000007735e605/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/23e139/00000000000000007735e605/30/le003	(from https://use.typekit.net/hks2ljb.css)
17:07:42	32644/32644	---M--	200	added ('OK')	application/font-woff	etag:%22a21f48c40e7bf9dfada3e63deed3f84d0cf8b79b%22	https://use.typekit.net/af/23e139/00000000000000007735e605/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/23e139/00000000000000007735e605/30/de003	(from https://use.typekit.net/hks2ljb.css)
17:07:42	64388/64388	---M-Z	200	added ('OK')	font/opentype	etag:W/%22a21f48c40e7bf9dfada3e63deed3f84d0cf8b79b%22	https://use.typekit.net/af/23e139/00000000000000007735e605/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/23e139/00000000000000007735e605/30/ae003	(from https://use.typekit.net/hks2ljb.css)
17:07:42	32204/32204	---M--	200	added ('OK')	application/font-woff2	etag:%223052a163916f5fec8bb4e0e05e0626f98e630ac0%22	https://use.typekit.net/af/79862c/00000000000000007735e60e/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i5&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/79862c/00000000000000007735e60e/30/laf99	(from https://use.typekit.net/hks2ljb.css)
17:07:42	33988/33988	---M--	200	added ('OK')	application/font-woff	etag:%223052a163916f5fec8bb4e0e05e0626f98e630ac0%22	https://use.typekit.net/af/79862c/00000000000000007735e60e/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i5&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/79862c/00000000000000007735e60e/30/daf99	(from https://use.typekit.net/hks2ljb.css)
17:07:43	67176/67176	---M-Z	200	added ('OK')	font/opentype	etag:W/%223052a163916f5fec8bb4e0e05e0626f98e630ac0%22	https://use.typekit.net/af/79862c/00000000000000007735e60e/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i5&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/79862c/00000000000000007735e60e/30/aaf99	(from https://use.typekit.net/hks2ljb.css)
17:07:44	23589/23589	---M--	200	added ('OK')	image/png	etag:%22686cec3a-5c25%22	https://go.forrester.com/wp-content/uploads/2025/07/Large-Thmb-2025-Budget-Planning-Guide-2026-TEX.png	C:/Users/philip%20godwin/Desktop/goddy/investttt/go.forrester.com/wp-content/uploads/2025/07/Large-Thmb-2025-Budget-Planning-Guide-2026-TEX.png	(from https://www.forrester.com/bold/planning-guide-2026-technology-executive/)
17:07:45	2730/2730	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%226890d8aa-aaa%22	https://go.forrester.com/wp-content/themes/forrester/assets/dist/js/client-side-redirects.min.js?v=1754323113	C:/Users/philip%20godwin/Desktop/goddy/investttt/go.forrester.com/wp-content/themes/forrester/assets/dist/js/client-side-redirects.min4293.js	(from https://www.forrester.com/bold/planning-guide-2026-security-risk/)
17:07:45	219839/219839	---M-Z	200	added ('OK')	text/css	etag:W/%226890d8a9-35abf%22	https://go.forrester.com/wp-content/themes/forrester/assets/dist/css/core.min.css?ver=1754323113	C:/Users/philip%20godwin/Desktop/goddy/investttt/go.forrester.com/wp-content/themes/forrester/assets/dist/css/core.mind152.css	(from https://www.forrester.com/bold/planning-guide-2026-security-risk/)
17:07:46	30823/30823	---M--	200	added ('OK')	image/png	etag:%22686ce95c-7867%22	https://go.forrester.com/wp-content/uploads/2025/07/Large-Thmb-2025-Budget-Planning-Guide-2026-Security-and-Risk.png	C:/Users/philip%20godwin/Desktop/goddy/investttt/go.forrester.com/wp-content/uploads/2025/07/Large-Thmb-2025-Budget-Planning-Guide-2026-Security-and-Risk.png	(from https://www.forrester.com/bold/planning-guide-2026-security-risk/)
17:07:46	364285/364285	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%226890d8a6-58efd%22	https://go.forrester.com/wp-content/themes/forrester/assets/dist/js/core.min.js?ver=1754323113	C:/Users/philip%20godwin/Desktop/goddy/investttt/go.forrester.com/wp-content/themes/forrester/assets/dist/js/core.mind152.js	(from https://www.forrester.com/bold/planning-guide-2026-security-risk/)
17:07:47	40412/40412	---M--	200	added ('OK')	image/png	etag:%22686d0f1a-9ddc%22	https://go.forrester.com/wp-content/uploads/2025/07/Large-Thmb-2025-Budget-Planning-Guide-2026-B2B-Marketing-Executives.png	C:/Users/philip%20godwin/Desktop/goddy/investttt/go.forrester.com/wp-content/uploads/2025/07/Large-Thmb-2025-Budget-Planning-Guide-2026-B2B-Marketing-Executives.png	(from https://www.forrester.com/bold/planning-guide-2026-b2b-marketing-executive/)
17:07:48	21262/21262	---M--	200	added ('OK')	image/png	etag:%22686d1029-530e%22	https://go.forrester.com/wp-content/uploads/2025/07/Large-Thmb-2025-Budget-Planning-Guide-2026-CX.png	C:/Users/philip%20godwin/Desktop/goddy/investttt/go.forrester.com/wp-content/uploads/2025/07/Large-Thmb-2025-Budget-Planning-Guide-2026-CX.png	(from https://www.forrester.com/bold/planning-guide-2026-customer-experience/)
17:07:50	65240/65240	---M--	200	added ('OK')	image/gif	etag:%2264ee137d-fed8%22	https://go.forrester.com/wp-content/uploads/2023/08/1.gif	C:/Users/philip%20godwin/Desktop/goddy/investttt/go.forrester.com/wp-content/uploads/2023/08/1.gif	(from https://www.forrester.com/bold/customer-obsessed-growth-engine-infographic/)
17:07:50	46661/46661	---M--	200	added ('OK')	image/gif	etag:%2264ee1380-b645%22	https://go.forrester.com/wp-content/uploads/2023/08/2.gif	C:/Users/philip%20godwin/Desktop/goddy/investttt/go.forrester.com/wp-content/uploads/2023/08/2.gif	(from https://www.forrester.com/bold/customer-obsessed-growth-engine-infographic/)
17:07:50	73146/73146	---M--	200	added ('OK')	image/gif	etag:%2264ee1383-11dba%22	https://go.forrester.com/wp-content/uploads/2023/08/3.gif	C:/Users/philip%20godwin/Desktop/goddy/investttt/go.forrester.com/wp-content/uploads/2023/08/3.gif	(from https://www.forrester.com/bold/customer-obsessed-growth-engine-infographic/)
17:07:51	58964/58964	---M--	200	added ('OK')	image/gif	etag:%2265047618-e654%22	https://go.forrester.com/wp-content/uploads/2023/09/4-updated2.gif	C:/Users/philip%20godwin/Desktop/goddy/investttt/go.forrester.com/wp-content/uploads/2023/09/4-updated2.gif	(from https://www.forrester.com/bold/customer-obsessed-growth-engine-infographic/)
17:07:51	244033/244033	---M--	200	added ('OK')	image/gif	etag:%22650472b0-3b941%22	https://go.forrester.com/wp-content/uploads/2023/09/5-updated.gif	C:/Users/philip%20godwin/Desktop/goddy/investttt/go.forrester.com/wp-content/uploads/2023/09/5-updated.gif	(from https://www.forrester.com/bold/customer-obsessed-growth-engine-infographic/)
17:07:57	1/1	---M--	200	added ('OK')	text/plain	etag:%226882b3c1-1%22	https://use.typekit.net/robots.txt		(from https://use.typekit.net/hks2ljb.css)
17:07:57	1244251/1244251	---M--	200	added ('OK')	image/gif	etag:%2265047390-12fc5b%22	https://go.forrester.com/wp-content/uploads/2023/09/UpdatedEndingSegment.gif	C:/Users/philip%20godwin/Desktop/goddy/investttt/go.forrester.com/wp-content/uploads/2023/09/UpdatedEndingSegment.gif	(from https://www.forrester.com/bold/customer-obsessed-growth-engine-infographic/)
